,"Time Since Formation, h","N, # / m","Optical Depth, ---","Integrated Optical Depth, m","I, kg of ice / m","Extinction defined width, m","Extinction defined depth, m"
35,5.833333333333333,1720411000000.0,0.00010239297211906524,2142.7998,16.480837,13650.0,574.0
36,6.0,1610082700000.0,9.839902105899784e-05,2107.8203,16.385477,14000.0,574.0
37,6.166666666666667,1509950600000.0,9.481032956427079e-05,2074.059,16.266773,14500.0,574.0
38,6.333333333333333,1409315100000.0,9.035648267503643e-05,2027.9778,16.03594,14750.0,574.0
39,6.5,1315287100000.0,8.65560375314136e-05,1984.3234,15.858395,15100.0,574.0
40,6.666666666666667,1232267100000.0,8.328971685365941e-05,1948.1226,15.677093,15350.0,567.0
41,6.833333333333333,1151082800000.0,7.976916984094224e-05,1901.6136,15.469242,15650.0,560.0
42,7.0,1072441070000.0,7.597067184587305e-05,1851.734,15.228679,15850.0,595.0
43,7.166666666666667,997688100000.0,7.280936779766349e-05,1801.4586,14.9647255,16150.0,595.0
44,7.333333333333333,930060700000.0,6.9337742417621e-05,1748.8617,14.6705475,16400.0,588.0
45,7.5,866448830000.0,6.656711823257976e-05,1703.1436,14.40714,16550.0,595.0
46,7.666666666666667,802933500000.0,6.328622362024002e-05,1642.2297,14.047482,16800.0,588.0
47,7.833333333333333,746872600000.0,6.053647911865126e-05,1590.7981,13.728785,17000.0,588.0
48,8.0,692104100000.0,5.748170678670552e-05,1534.0431,13.387297,17350.0,595.0
49,8.166666666666666,641909650000.0,5.474237534838225e-05,1479.4558,13.063463,17350.0,574.0
50,8.333333333333334,594824900000.0,5.1988351257300276e-05,1424.7821,12.71377,17850.0,581.0
51,8.5,549399720000.0,4.916411841957239e-05,1362.6228,12.274704,17950.0,588.0
52,8.666666666666666,506465400000.0,4.643123163002261e-05,1302.5442,11.8312845,17900.0,574.0
53,8.833333333333334,466577230000.0,4.38578181531834e-05,1244.4003,11.44402,18250.0,630.0
54,9.0,429255230000.0,4.142082886577872e-05,1182.981,10.975284,18200.0,588.0
55,9.166666666666666,393266430000.0,3.894670399513252e-05,1118.1813,10.476246,18350.0,595.0
56,9.333333333333334,359614900000.0,3.671490932826097e-05,1059.3689,10.040567,18350.0,609.0
57,9.5,327901050000.0,3.4444342872429956e-05,998.70715,9.557745,18450.0,595.0
58,9.666666666666666,298627730000.0,3.234325987411617e-05,940.2425,9.091765,18550.0,581.0
59,9.833333333333334,270920830000.0,3.036331383829802e-05,881.0977,8.604539,18650.0,588.0
60,10.0,244728200000.0,2.8057722591254806e-05,820.41974,8.084896,18850.0,567.0
61,10.166666666666666,220170490000.0,2.592378570895873e-05,762.2381,7.585616,18700.0,567.0
62,10.333333333333334,197422780000.0,2.3951709941755227e-05,705.33636,7.0942616,18550.0,546.0
63,10.5,176045590000.0,2.2017805864252742e-05,647.88885,6.5881176,18500.0,553.0
64,10.666666666666666,156686730000.0,2.0112170249935284e-05,592.04974,6.0677657,18450.0,518.0
65,10.833333333333334,138678270000.0,1.8273375339048043e-05,538.888,5.5801535,18100.0,511.0
66,11.0,121965000000.0,1.6485231422753518e-05,487.30634,5.0924277,18100.0,497.0
67,11.166666666666666,106476980000.0,1.488462479284065e-05,437.44183,4.6143394,17800.0,476.0
68,11.333333333333334,92415885000.0,1.3256322713695852e-05,388.85522,4.129284,17850.0,469.0
69,11.5,79505785000.0,1.1806936375934515e-05,345.15692,3.7133212,17050.0,420.0
70,11.666666666666666,68182520000.0,1.04350809177339e-05,304.4789,3.308338,17350.0,434.0
71,11.833333333333334,57952764000.0,9.16797778130782e-06,267.4289,2.945985,17150.0,420.0
72,12.0,48915395000.0,7.963003180240737e-06,232.13388,2.5877569,17150.0,420.0
73,12.166666666666666,40856396000.0,6.830363588757849e-06,198.98038,2.2427201,17050.0,385.0
74,12.333333333333334,33912865000.0,5.860525515722333e-06,169.91534,1.9327141,17150.0,392.0
75,12.5,27947135000.0,4.98532273372767e-06,144.28377,1.6590874,16650.0,378.0
76,12.666666666666666,22914832000.0,4.2730281957118985e-06,122.45974,1.426152,16550.0,378.0
77,12.833333333333334,18553262000.0,3.5970711019268763e-06,102.72341,1.2139804,16350.0,364.0
78,13.0,14897986000.0,2.977900306955918e-06,84.884026,1.0141726,16850.0,357.0
79,13.166666666666666,11871486000.0,2.4572151857273496e-06,69.98269,0.84724826,16250.0,336.0
80,13.333333333333334,9367374000.0,2.005446364469591e-06,56.788254,0.69384164,16400.0,336.0
81,13.5,7353362000.0,1.6344427844391097e-06,45.825294,0.5649572,16000.0,329.0
82,13.666666666666666,5719696000.0,1.3153463779190281e-06,36.72134,0.4577188,15350.0,343.0
83,13.833333333333334,4412666400.0,1.0505804168997439e-06,29.28746,0.36976933,15850.0,329.0
84,14.0,3368887600.0,8.253259164687389e-07,23.000887,0.29316562,15800.0,301.0
85,14.166666666666666,2542379800.0,6.398393650988508e-07,17.80728,0.22879149,15900.0,308.0
86,14.333333333333334,1911107200.0,4.97379351672556e-07,13.733467,0.1780257,15750.0,301.0
87,14.5,1425842600.0,3.816058999246261e-07,10.46087,0.13667688,15450.0,301.0
88,14.666666666666666,1055714050.0,2.8610699261089076e-07,7.87664,0.103436984,15500.0,308.0
89,14.833333333333334,780422700.0,2.174094366281005e-07,5.9743547,0.07902302,15600.0,231.0
90,15.0,578101300.0,1.6707154910687767e-07,4.5456395,0.060636524,15450.0,301.0
91,15.166666666666666,425033950.0,1.2724909528458666e-07,3.4335003,0.046179235,15150.0,315.0
92,15.333333333333334,307201150.0,9.36273093682628e-08,2.525039,0.034129016,14900.0,224.0
93,15.5,220774380.0,6.90030021189251e-08,1.8554981,0.025241818,14950.0,364.0
94,15.666666666666666,157416400.0,5.017260726851254e-08,1.3484668,0.018445587,14800.0,287.0
95,15.833333333333334,111380240.0,3.603654586157861e-08,0.9717156,0.013363993,15050.0,364.0
96,16.0,78391280.0,2.587184412380331e-08,0.6920406,0.0095382845,15100.0,329.0
